DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
NG201800000011,NGGE7AFL,NG,2018.0,11.0,NG2018DHS,15943.087890625,18205.7109375,20806.78515625,117.57500457763672,101.58333587646484,108.48333740234375,98.95833587646484,28.97125244140625,25.663158416748047,25.984031677246094,23.75,8.804843020744812e-05,9.650402726271213e-05,0.00026876651323758636,31.035455322265626,31.872540283203126,33.11498107910156,32.58948974609375,11.366666793823242,10.541666984558105,10.741666793823242,10.941666603088379,2.0,2982.3,2954.0,2892.4,3150.0,3313.2,3315.6,3342.7,0.0,0.0,0.0,0.0,28.71698113207547,1567.7642299107142,4.0,0.0,0.0,0.1794267868141843,0.26589779437186817,25.8121826171875,26.698272705078125,27.12432861328125,27.125994873046874,1.4537612750966062,229.97185819892474,-1.0,4.550273936281922,25.593143586189516,1.3758050241777975,0.5065837587629046,0.5351460661206927,0.4398687907627651,0.37423501695905415,0.5006365776062012,0.5358944620404925,0.38484627859933035,0.3161390168326242,33.17499923706055,33.40833282470703,33.875,33.47500228881836,27.483333587646484,28.108333587646484,28.483333587646484,27.983333587646484,21.808334350585938,22.866666793823242,23.133333206176758,22.533334732055664,0.01762317053798072,20.588908386230468,21.5239990234375,21.133682250976562,21.6625,4.058333396911621,3.9583334922790527,4.175000190734863,4.1666669845581055,179432.14012738853,6004.9442675159235,20042.060126582277,1117.1,1258.0,1234.8,1410.1,1108.4,1271.4,1169.6,0.15011341341080203,0.0,0.0,0.0,29.89525032043457,25.85274887084961,25.86050033569336,29.008750915527344,26.831499099731445,26.04949951171875,26.766250610351562,30.38974952697754,28.221500396728516,26.742250442504883,26.627750396728516,26.058250427246094,116.04032258064517,23.38978494623656,6.865637967903116,7.800669434917006,8.90772939955962,10.18039014862805,19844.86328125,22377.248046875,25337.44921875,28679.501953125,62.589486727150536,70.57647114415323,79.91276041666667,90.45339801747312,6.892499923706055,6.698333263397217,7.0833330154418945,6.446666240692139
NG201800000012,NGGE7AFL,NG,2018.0,12.0,NG2018DHS,57533.53125,65698.609375,75085.0625,117.57500457763672,101.58333587646484,108.48333740234375,98.95833587646484,28.97125244140625,25.663158416748047,25.984031677246094,23.75,0.0007148077950263635,0.0011980013969617013,0.0048680943556320974,29.474298650568183,29.76107510653409,30.9598915793679,30.66310535777699,11.366666793823242,10.541666984558105,10.741666793823242,10.941666603088379,2.0,2608.7272727272725,2608.909090909091,2667.7272727272725,2825.090909090909,3038.7272727272725,3101.090909090909,3111.181818181818,0.0,0.0,0.0,0.0,30.287634408602152,1567.7642822265625,4.0,0.0,0.0,0.20503949545985772,0.2701407533104625,25.149172696200285,25.938643022017047,26.333912242542613,26.26530040394176,1.2542046806561657,139.4813110680593,-0.784366576819407,3.4249514350993935,31.29118408861186,1.004043291199882,0.4842997193336487,0.5253087878227234,0.4038175344467163,0.3403017520904541,0.46359479427337646,0.5185171365737915,0.34147530794143677,0.27794212102890015,33.17499923706055,33.40833282470703,33.875,33.47500228881836,27.483333587646484,28.108333587646484,28.483333587646484,27.983333587646484,21.808334350585938,22.866666793823242,23.133333206176758,22.533334732055664,0.06311746580547614,20.82404951615767,22.1162109375,21.70793290571733,21.86749267578125,4.058333396911621,3.9583334922790527,4.175000190734863,4.1666669845581055,151662.97435897434,7265.679365079365,3627.072006472492,1142.3,1262.4,1286.2,1385.1,1126.3,1260.5,1113.0,0.24881466765288074,0.0,0.0,0.0,29.85649871826172,25.92224884033203,25.951499938964844,28.907249450683594,26.822498321533203,26.219249725341797,26.836999893188477,30.238750457763672,28.198749542236328,26.822999954223633,26.787250518798828,26.212751388549805,114.13746630727763,36.857142857142854,24.813572095788043,28.192929475203805,32.194033415421195,36.793637483016305,17936.048828125,20224.85546875,22900.3203125,25920.9140625,62.65200682277628,70.6469845013477,79.9925823365903,90.54375842318059,6.892499923706055,6.698333263397217,7.0833330154418945,6.446666240692139
NG201800000013,NGGE7AFL,NG,2018.0,13.0,NG2018DHS,44379.6171875,50677.90625,57918.33203125,136.50833129882812,119.90833282470703,129.94166564941406,113.8416748046875,37.06108474731445,32.85159683227539,33.82429504394531,29.569265365600586,0.00021074311091349676,0.0003210983883876067,0.0007635914266873628,30.145894368489582,31.28362274169922,32.648704528808594,32.11689758300781,11.125,10.308333396911621,10.40000057220459,10.649999618530273,2.0,2720.8333333333335,2689.6666666666665,2691.0833333333335,2938.9166666666665,3147.6666666666665,3235.3333333333335,3271.8333333333335,0.0,0.0,0.0,0.0,26.28191489361702,1561.61484375,5.0,0.0,0.0,0.2383021181956501,0.2472989713617786,25.236501057942707,26.433202107747395,27.057098388671875,26.75652313232422,1.491178796646443,209.5590508643617,-1.0,8.14137300531915,144.65940824468086,1.2979841841028092,0.5238187994275775,0.5725299290248326,0.448277337210519,0.3809623718261719,0.5222547735486712,0.5984096527099609,0.3931018965584891,0.33166864940098356,32.28333282470703,32.46666717529297,32.75833511352539,32.516666412353516,26.700000762939453,27.291667938232422,27.54166603088379,27.166667938232422,21.15833282470703,22.158334732055664,22.358333587646484,21.866666793823242,0.0038894540216080904,20.327106475830078,21.582778930664062,21.465492248535156,21.396148681640625,3.683333396911621,3.6500000953674316,3.8416666984558105,3.8500001430511475,86211.10828025478,14202.864649681529,58603.8679245283,1343.75,1566.0,1601.25,1538.4166666666667,1302.3333333333333,1426.6666666666667,1179.4166666666667,0.04738355190195936,0.0,0.0,0.0,29.39525032043457,25.643001556396484,26.142749786376953,28.475000381469727,26.768251419067383,25.769248962402344,26.688499450683594,29.59749984741211,27.95574951171875,26.881500244140625,26.693248748779297,25.87849998474121,195.16755319148936,21.074468085106382,19.322513724662162,21.954043496621622,25.069731841216218,28.651480679898647,27340.982421875,30830.03515625,34908.37109375,39512.9375,85.23001683011968,96.10642453457447,108.81982421875,123.17364112367021,8.949166297912598,8.934165954589844,9.710000038146973,8.6899995803833
NG201800000014,NGGE7AFL,NG,2018.0,14.0,NG2018DHS,40882.91796875,46684.9609375,53354.91015625,136.50833129882812,119.90833282470703,129.94166564941406,113.8416748046875,37.06108474731445,32.85159683227539,33.82429504394531,29.569265365600586,1.8100820867567773e-05,1.8100820867567773e-05,0.00014742710974224177,30.294725206163193,31.4041748046875,32.71515231662326,32.00182088216146,11.125,10.308333396911621,10.40000057220459,10.649999618530273,2.0,2731.0,2717.4444444444443,2717.4444444444443,2953.777777777778,3157.1111111111113,3259.6666666666665,3281.8888888888887,0.0,0.0,0.0,0.0,26.34048257372654,1561.61484375,5.0,0.0,0.0,0.23816875237848517,0.24497747287030275,25.33691914876302,26.491531372070312,27.065873887803818,26.68396674262153,1.5533399812018265,209.61628686327077,-1.0,8.770729044487265,134.3516776977212,1.2963078475829424,0.5261634417942592,0.5748959950038365,0.45042807715279715,0.38240150042942594,0.5251797948564801,0.6019553456987653,0.39520461218697683,0.3332891804831369,32.28333282470703,32.46666717529297,32.75833511352539,32.516666412353516,26.700000762939453,27.291667938232422,27.54166603088379,27.166667938232422,21.15833282470703,22.158334732055664,22.358333587646484,21.866666793823242,0.0044819933590576665,20.37911139594184,21.578887939453125,21.41659884982639,21.36611090766059,3.683333396911621,3.6500000953674316,3.8416666984558105,3.8500001430511475,84294.10094637224,16441.976038338657,60287.73333333333,1359.8,1597.5,1625.3,1557.0,1318.6,1453.0,1189.9,0.06821633919314468,0.0,0.0,0.0,29.356333414713543,25.634000142415363,26.107335408528645,28.41466522216797,26.703333536783855,25.75066630045573,26.665667215983074,29.520665486653645,27.926666259765625,26.893666585286457,26.674334208170574,25.860666910807293,176.92493297587131,23.41823056300268,18.07083395253057,20.531900157099184,23.44575832201087,26.79548976732337,26795.673828125,30215.1484375,34212.1484375,38724.859375,84.19992040884719,94.94491454423593,107.50467074396782,121.68494470509384,8.949166297912598,8.934165954589844,9.710000038146973,8.6899995803833
NG201800000015,NGGE7AFL,NG,2018.0,15.0,NG2018DHS,33190.30078125,37900.6171875,43315.53515625,117.35833740234375,103.16666412353516,111.96666717529297,98.05000305175781,29.157350540161133,26.17336082458496,26.97991943359375,23.674043655395508,7.247967651476875e-05,8.597983696018926e-05,0.00021538459740507717,31.009073893229168,30.988502502441406,32.72176615397135,32.078348795572914,11.433333396911621,10.641666412353516,10.758333206176758,10.958333969116211,2.0,2633.6666666666665,2621.6666666666665,2689.75,2835.5,3023.5833333333335,3115.0,3168.4166666666665,0.0,0.0,0.0,0.0,24.769436997319033,1561.61484375,5.0,0.0,0.0,0.20891687666236047,0.2151992533881433,25.699452718098957,26.265640258789062,27.18560536702474,26.736185709635418,1.757891698433311,222.60294487265415,-1.0,8.607113590189343,88.07324480563003,1.7893714393431635,0.5075436234474182,0.5415535569190979,0.37335625290870667,0.35641732811927795,0.4954174757003784,0.5487291812896729,0.30469727516174316,0.30359140038490295,33.07500076293945,33.33333206176758,33.708335876464844,33.30833435058594,27.325000762939453,27.983333587646484,28.299999237060547,27.80000114440918,21.641666412353516,22.691667556762695,22.950000762939453,22.350000381469727,0.004188798508554135,20.38983408610026,21.54277801513672,21.649444580078125,21.394027709960938,4.025000095367432,3.941666603088379,4.150000095367432,4.141666889190674,111214.27672955974,25631.30191693291,30835.121794871793,1247.3,1380.6,1367.5,1434.4,1181.1,1309.2,1097.6,0.08690249568335812,0.0,0.0,0.0,29.764751434326172,25.739248275756836,26.185998916625977,28.638750076293945,26.856998443603516,25.964500427246094,26.872501373291016,29.940750122070312,28.267250061035156,26.923248291015625,26.79574966430664,26.018999099731445,154.8793565683646,45.715817694369974,14.47235880643531,16.443348846024257,18.776964706873315,21.459658229447438,39688.71875,44752.984375,50672.4765625,57355.76953125,124.79206811327077,140.7154616286863,159.3279679121984,180.34203250670242,7.344166278839111,7.198333263397217,7.75,6.877500057220459
NG201800000016,NGGE7AFL,NG,2018.0,16.0,NG2018DHS,48822.34375,55751.140625,63716.3828125,115.375,102.61666870117188,113.7249984741211,97.45000457763672,28.664596557617188,25.97890281677246,27.5696964263916,23.4819278717041,7.816262323016556e-06,7.816262323016556e-06,9.872228764116574e-05,31.07630615234375,31.168365478515625,33.01749267578125,31.934487915039064,11.533333778381348,10.783333778381348,10.824999809265137,11.074999809265137,2.0,2777.9,2779.4,2781.1,2963.3,3116.7,3186.0,3238.6,0.0,0.0,0.0,0.0,26.6514745308311,1561.61484375,5.0,0.0,0.0,0.21721809516973445,0.20960190979747778,25.719879150390625,26.368585205078126,27.34791259765625,26.592913818359374,2.0722109715356902,240.78160606568363,-1.0,11.349161674765416,132.0131534852547,1.5264778034936326,0.520205557346344,0.5669769048690796,0.4140489995479584,0.3750291168689728,0.5132142305374146,0.5885499715805054,0.34939172863960266,0.32613900303840637,33.0,33.41666793823242,33.650001525878906,33.29999923706055,27.20833396911621,28.0,28.225000381469727,27.75,21.46666717529297,22.633333206176758,22.825000762939453,22.225000381469727,0.009332980313820922,20.363444519042968,21.56880340576172,21.67833251953125,21.25133361816406,4.025000095367432,3.950000047683716,4.125,4.150000095367432,83743.16932907348,12299.262057877813,54714.076433121016,1389.9166666666667,1588.4166666666667,1647.75,1581.5,1306.5,1438.6666666666667,1209.5,0.1976739919217598,0.0,0.0,0.0,29.453998565673828,25.680999755859375,26.005250930786133,28.355499267578125,26.570749282836914,25.822250366210938,26.73900032043457,29.50225067138672,28.01675033569336,26.965999603271484,26.7189998626709,25.904499053955078,118.77747989276139,25.142091152815013,21.1669921875,24.04972352546917,27.462827789879356,31.38648050016756,40139.796875,45262.1640625,51249.6171875,58009.70703125,126.16076365616622,142.2605353552279,161.07932933981232,182.32649128686327,7.639999866485596,7.549166679382324,8.335000038146973,7.25166654586792
NG201800000017,NGGE7AFL,NG,2018.0,17.0,NG2018DHS,39374.6640625,44962.66796875,51386.546875,136.50833129882812,119.90833282470703,129.94166564941406,113.8416748046875,37.06108474731445,32.85159683227539,33.82429504394531,29.569265365600586,5.279113865865115e-06,8.450239039838505e-05,0.00034911278337716294,30.753734241832387,31.187258633700285,32.58307994495738,32.022863214666195,11.125,10.308333396911621,10.40000057220459,10.649999618530273,-9999,2783.7272727272725,2759.4545454545455,2829.909090909091,2974.5454545454545,3175.2727272727275,3211.0,3233.7272727272725,0.0,0.0,0.0,0.0,26.723577235772357,1561.614955357143,5.0,0.0,0.0,0.25690845465973494,0.260024187410367,25.493546919389203,26.338320645419035,26.892636385830965,26.54041359641335,1.5740060366912263,199.46066226287263,-1.0,7.497524189109079,147.23581470189703,0.9854197101541328,0.5241040161677769,0.5838163920811245,0.46784625734601704,0.37759508405412945,0.5232940401349749,0.6180524144853864,0.4191805294581822,0.327693121773856,32.28333282470703,32.46666717529297,32.75833511352539,32.516666412353516,26.700000762939453,27.291667938232422,27.54166603088379,27.166667938232422,21.15833282470703,22.158334732055664,22.358333587646484,21.866666793823242,0.0012563617242314423,20.233354048295453,21.48938126997514,21.202192826704547,21.05796259099787,3.683333396911621,3.6500000953674316,3.8416666984558105,3.8500001430511475,70837.92356687898,26494.50158227848,73443.0,1440.4,1726.7,1713.1,1663.5,1414.5,1578.9,1286.2,0.12123035544625466,0.0,0.0,0.0,29.381248474121094,25.743249893188477,26.205249786376953,28.550498962402344,26.836000442504883,25.83074951171875,26.70224952697754,29.56999969482422,27.94824981689453,26.972999572753906,26.681251525878906,25.993249893188477,189.11924119241192,32.13821138211382,17.311535379161004,19.669192106827445,22.46061374830163,25.669595469599184,23343.318359375,26322.23046875,29804.265625,33735.5390625,74.12527523712737,83.58462483062331,94.64162008807588,107.12512703252033,8.949166297912598,8.934165954589844,9.710000038146973,8.6899995803833
NG201800000018,NGGE7AFL,NG,2018.0,18.0,NG2018DHS,33728.78515625,38515.52734375,44018.29296875,117.35833740234375,103.16666412353516,111.96666717529297,98.05000305175781,29.157350540161133,26.17336082458496,26.97991943359375,23.674043655395508,0.0001453202029195013,0.0009642689477039289,0.0037909523595737508,30.650967407226563,30.988406372070312,31.93164978027344,31.568353271484376,11.433333396911621,10.641666412353516,10.758333206176758,10.958333969116211,2.0,2753.8,2719.1,2749.5,2938.6,3132.6,3073.7,3185.7,0.0,0.0,0.0,0.0,30.0,1561.614955357143,5.0,0.0,0.0,0.23148812767107535,0.26708387605533224,25.644757080078126,26.448367309570312,26.717990112304687,26.495999145507813,1.2736275598766338,229.80688672922253,-1.0,4.031928095676943,40.8139452077748,1.1355340461628687,0.4978350102901459,0.5444024205207825,0.42466437816619873,0.3429142236709595,0.4849501848220825,0.5512067079544067,0.3660011291503906,0.28549784421920776,33.07500076293945,33.33333206176758,33.708335876464844,33.30833435058594,27.325000762939453,27.983333587646484,28.299999237060547,27.80000114440918,21.641666412353516,22.691667556762695,22.950000762939453,22.350000381469727,0.0,20.63854522705078,21.90833435058594,21.50433349609375,21.42363586425781,4.025000095367432,3.941666603088379,4.150000095367432,4.141666889190674,114498.85350318471,18825.24683544304,30999.282958199357,1159.3,1378.4,1481.9,1426.9,1214.0,1328.8,1123.7,0.2612061896848295,0.0,0.0,0.0,29.530667622884113,25.756668090820312,26.129000345865887,28.761332194010418,26.860666910807293,26.004000345865887,26.76300048828125,29.97833251953125,28.024668375651043,26.799001057942707,26.666000366210938,26.01500193277995,171.20375335120644,37.03753351206434,14.862703230574324,16.886853357263515,19.283410314611487,22.0384594066723,35462.8515625,39988.3828125,45278.08984375,51250.55859375,116.34196967158177,131.18871481233245,148.5425289041555,168.13624748659518,7.344166278839111,7.198333263397217,7.75,6.877500057220459
NG201800000019,NGGE7AFL,NG,2018.0,19.0,NG2018DHS,91470.4453125,104451.8125,119374.984375,136.50833129882812,119.90833282470703,129.94166564941406,113.8416748046875,37.06108474731445,32.85159683227539,33.82429504394531,29.569265365600586,0.0022119100712522676,0.002900876953632017,0.010298442236984832,30.385845947265626,30.350192260742187,31.44954833984375,31.93543701171875,11.125,10.308333396911621,10.40000057220459,10.649999618530273,-9999,2740.3,2744.4,2817.6,2908.6,3021.0,3062.7,3119.2,0.0,0.0,0.0,0.0,34.74866310160428,1561.614955357143,5.0,0.0,0.0,0.2772541532679603,0.3019542500442546,25.353622436523438,25.992141723632812,26.39520263671875,26.4740234375,1.3906937053496824,258.32532586898395,-1.0,7.178791229737634,454.89237967914437,0.9111295485879011,0.4802376429239909,0.5539171854654948,0.4515368461608887,0.33133341471354166,0.4675411860148112,0.5693314234415691,0.40231990814208984,0.27505372365315756,32.28333282470703,32.46666717529297,32.75833511352539,32.516666412353516,26.700000762939453,27.291667938232422,27.54166603088379,27.166667938232422,21.15833282470703,22.158334732055664,22.358333587646484,21.866666793823242,0.054016622250292176,20.321400451660157,21.63409423828125,21.340853881835937,21.012606811523437,3.683333396911621,3.6500000953674316,3.8416666984558105,3.8500001430511475,70702.60063897763,7314.547619047619,80629.76507936508,1548.3636363636363,1887.7272727272727,1783.7272727272727,1804.909090909091,1548.7272727272727,1654.090909090909,1421.909090909091,0.10521940751509233,0.0,0.0,0.0,29.038251876831055,25.519750595092773,26.30175018310547,28.432998657226562,26.851749420166016,25.666000366210938,26.444000244140625,29.33424949645996,27.653749465942383,26.89699935913086,26.44824981689453,25.813499450683594,123.28342245989305,18.176470588235293,40.10070567949591,45.56202103201635,52.028115420640326,59.46144839918256,35530.140625,40064.25390625,45363.9921875,51347.8046875,114.88715741978609,129.54824323195186,146.6850455381016,166.0337671290107,8.949166297912598,8.934165954589844,9.710000038146973,8.6899995803833
NG201800000020,NGGE7AFL,NG,2018.0,20.0,NG2018DHS,53389.80859375,60966.81640625,69677.2265625,117.57500457763672,101.58333587646484,108.48333740234375,98.95833587646484,28.97125244140625,25.663158416748047,25.984031677246094,23.75,9.932405889605562e-05,0.0001710754947159618,0.00038931830622517644,30.83027038574219,30.892254638671876,31.903060913085938,31.691326904296876,11.366666793823242,10.541666984558105,10.741666793823242,10.941666603088379,2.0,2740.2,2715.5,2810.1,2991.2,3214.0,3333.0,3355.8,0.0,0.0,0.0,0.0,32.28225806451613,1567.76416015625,4.0,0.0,0.0,0.2124684928708569,0.2703152509717851,25.78522644042969,26.460128784179688,26.74267578125,26.546322631835938,1.556610107421875,213.4995589717742,-1.0,5.104034423828125,76.05560105846774,1.4560704385080645,0.5183545180729457,0.5599916321890694,0.4542433874947684,0.37498767035348074,0.5118169784545898,0.5712148121425084,0.4008908952985491,0.316964898790632,33.17499923706055,33.40833282470703,33.875,33.47500228881836,27.483333587646484,28.108333587646484,28.483333587646484,27.983333587646484,21.808334350585938,22.866666793823242,23.133333206176758,22.533334732055664,0.07581454527531017,20.74018096923828,22.027999877929688,21.58228759765625,21.401316833496093,4.058333396911621,3.9583334922790527,4.175000190734863,4.1666669845581055,138064.12698412698,8264.49358974359,15123.600638977636,1149.1,1305.9,1433.6,1407.3,1160.5,1280.5,1098.3,0.1244585180795321,0.0,0.0,0.0,29.53966776529948,25.736666361490887,25.83300018310547,28.649668375651043,26.677332560221355,25.98699951171875,26.593332926432293,29.950998942057293,27.91033172607422,26.638333638509113,26.507334391276043,25.955668131510418,131.86559139784947,20.376344086021504,24.073709579712567,27.352309283088236,31.234108664772727,35.69657106450535,43725.265625,49305.5078125,55827.30859375,63191.5078125,137.81256300403226,155.4002646169355,175.95560315860214,199.16593161962365,6.892499923706055,6.698333263397217,7.0833330154418945,6.446666240692139
NG201800000021,NGGE7AFL,NG,2018.0,21.0,NG2018DHS,40953.3359375,46765.375,53446.80859375,136.35833740234375,117.94166564941406,131.35833740234375,115.30000305175781,36.52455520629883,32.31278610229492,33.82617950439453,29.69098663330078,0.0014915603059756605,0.0025598674635343914,0.003375135267837138,30.928324381510418,31.23354763454861,32.56779310438368,31.906497531467014,10.991666793823242,10.066666603088379,10.291666984558105,10.558333396911621,2.0,2823.0,2798.1111111111113,2806.0,3001.1111111111113,3192.777777777778,3215.5555555555557,3268.6666666666665,0.0,0.0,0.0,0.0,30.26358695652174,1565.7145833333334,5.0,0.0,0.0,0.231556265042057,0.27782618990787145,25.83969455295139,26.520199245876736,27.01074896918403,26.721447414822048,1.4710520398714237,229.9839918256131,-1.0,6.157420810626703,47.34303686989101,1.2934596921832424,0.5098993301391601,0.5627225875854492,0.47235107421875,0.3741307258605957,0.5029794692993164,0.5792385737101237,0.42498823801676433,0.319503116607666,32.43333435058594,32.516666412353516,32.95000076293945,32.69166564941406,26.90833282470703,27.45833396911621,27.783334732055664,27.391666412353516,21.441667556762695,22.450000762939453,22.65833282470703,22.133333206176758,0.132834152654115,20.75107150607639,21.80685255262587,21.45370313856337,21.536397298177082,3.7333333492279053,3.6500000953674316,3.883333444595337,3.883333444595337,116614.43037974683,11488.871405750799,35818.5303514377,1195.3333333333333,1408.111111111111,1519.0,1493.7777777777778,1240.6666666666667,1318.7777777777778,1136.6666666666667,0.2288026315964535,0.0,0.0,0.0,29.29833475748698,25.578333536783855,26.005332946777344,28.536666870117188,26.71533203125,25.825332641601562,26.513331095377605,29.72466532389323,27.745999654134113,26.69366455078125,26.4760004679362,25.828999837239582,157.95367847411444,19.831062670299726,17.98111328125,20.4299609375,23.32935416666667,26.662447916666668,42894.578125,48368.5234375,54766.6796875,61990.8125,137.5093026226158,155.0573910081744,175.5682901907357,198.72705211171663,8.38499927520752,8.337499618530273,8.760000228881836,8.199166297912598
