DHSID,DHSYEAR,DHSCLUST,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
KE202200000011,2022,11,748.447937,851.640686,971.6029053,1109.459106,1145.692383,15.90750694,12.55987072,12.51678181,22.25687218,22.09748268,31.16996193,31.48298645,31.69013977,31.62888908,32.40527725,8.543489456,8.555208206,8.000824928,8.100824356,7.761892319,2,30.59499359,0.321904927,0.308518589,0.315369964,0.304412514,0.318974406,0,0,0,0,0,46.28733826,7,0.068106912,0.043988738,0.198414817,0.507880747,0.632078469,0.721876562,26.50761414,26.94482613,27.30791664,27.26368141,27.85081291,15.0356617,49.75876236,21.23996544,0.285111517,3.512145996,0.323939562,0.211935401,0.152494803,0.126453146,0.081775084,0.27129662,0.145228088,0.092265129,0.074396245,0.047489367,30.56302071,30.97157097,30.75060844,30.96141434,30.72309113,26.26636314,26.67009544,26.72595406,26.88975716,26.81445313,22.01953125,22.41636276,22.74978447,22.86059189,22.96119881,3.770226479,21.84526443,22.40666771,22.92569351,22.89847183,23.29634857,4.299826622,4.394227505,4.267361164,4.215538502,4.213324547,68.39952087,55.19092941,53.41362762,93.8246994,93.10386658,1285.516724,871.3721924,1173.036499,1660.934326,1751.815186,26.74749565,27.10375214,27.91884041,27.17970276,25.67995834,24.81570625,23.91663361,24.02529526,24.51794434,25.57776451,26.46365356,26.92690468,5.470703125,10114.10449,12902.87207,14547.60059,14048.95605,16339.74805,7935.488281,9014.617188,10210.21289,11496.33691,12740.63184,384.497345,436.7842712,494.714325,557.0307617,617.3204346,9.942135811,8.792907715,9.029891014,11.69177055,11.84865475
KE202200000012,2022,12,1384.24292,1575.096313,1796.9646,2051.92749,1891.566162,16.73575401,13.21723843,12.92869854,23.07322884,22.51478577,30.15079498,30.35659599,30.78519821,30.41166687,30.61034203,8.306510925,8.324884415,7.763989925,7.859128952,7.547135353,2,19.59407234,0.367412567,0.357689738,0.33909294,0.339931399,0.344827354,0,0,0,0,0,59.8457756,8,0,0.042961068,0.186844125,0.498012841,0.587616384,0.702379465,26.01311874,26.35990906,26.79914284,26.72919464,26.87883377,44.831604,123.3215408,21.06467056,0.797644198,6.036753178,0.29558292,0.186351076,0.159314036,0.127172932,0.090117604,0.304350168,0.142771646,0.110522643,0.082499377,0.057414684,30.56360054,30.97287369,30.76096725,30.9693718,30.75121498,26.38502693,26.7889328,26.85437012,27.0206604,26.9489727,22.25708961,22.64798927,22.99697685,23.11024475,23.20408058,4.371511459,21.8754425,22.36321831,22.81308937,23.04672432,23.14732552,4.301794052,4.391189098,4.271990776,4.214323044,4.226258755,71.99376678,58.03939819,55.23128128,97.23803711,95.15331268,1299,914,1219,1804,1953.672607,27.02602959,27.36499596,27.97641945,27.33662605,25.90219498,24.85339546,23.97323036,24.11792946,24.71402168,25.79034424,26.53634071,26.94225693,1.17623198,4282.136719,5748.38916,6412.010254,6211.802734,7118.632813,35527.25781,40358.52734,45711.22266,51469.21094,57039.92969,1903.516357,2162.371094,2449.16333,2757.670898,3056.144775,9.911174774,8.699661255,8.911636353,11.67959499,11.66574383
KE202200000013,2022,13,1384.24292,1575.096313,1796.9646,2051.92749,1891.566162,16.73575401,13.21723843,12.92869854,23.07322884,22.51478577,30.15079498,30.35659599,30.78519821,30.41166687,30.61034203,8.306510925,8.324884415,7.763989925,7.859128952,7.547135353,2,19.59407234,0.367412567,0.357689738,0.33909294,0.339931399,0.344827354,0,0,0,0,0,59.8457756,8,0,0.042961068,0.186844125,0.498012841,0.587616384,0.702379465,26.01311874,26.35990906,26.79914284,26.72919464,26.87883377,44.831604,123.3215408,21.06467056,0.797644198,6.036753178,0.29558292,0.186351076,0.159314036,0.127172932,0.090117604,0.304350168,0.142771646,0.110522643,0.082499377,0.057414684,30.56360054,30.97287369,30.76096725,30.9693718,30.75121498,26.38502693,26.7889328,26.85437012,27.0206604,26.9489727,22.25708961,22.64798927,22.99697685,23.11024475,23.20408058,4.371511459,21.8754425,22.36321831,22.81308937,23.04672432,23.14732552,4.301794052,4.391189098,4.271990776,4.214323044,4.226258755,71.99376678,58.03939819,55.23128128,97.23803711,95.15331268,1299,914,1219,1804,1953.672607,27.02602959,27.36499596,27.97641945,27.33662605,25.90219498,24.85339546,23.97323036,24.11792946,24.71402168,25.79034424,26.53634071,26.94225693,1.17623198,4282.136719,5748.38916,6412.010254,6211.802734,7118.632813,35527.25781,40358.52734,45711.22266,51469.21094,57039.92969,1903.516357,2162.371094,2449.16333,2757.670898,3056.144775,9.911174774,8.699661255,8.911636353,11.67959499,11.66574383
KE202200000014,2022,14,1384.24292,1575.096313,1796.9646,2051.92749,1891.566162,16.73575401,13.21723843,12.92869854,23.07322884,22.51478577,30.15079498,30.35659599,30.78519821,30.41166687,30.61034203,8.306510925,8.324884415,7.763989925,7.859128952,7.547135353,2,19.59407234,0.367412567,0.357689738,0.33909294,0.339931399,0.344827354,0,0,0,0,0,59.8457756,8,0,0.042961068,0.186844125,0.498012841,0.587616384,0.702379465,26.01311874,26.35990906,26.79914284,26.72919464,26.87883377,44.831604,123.3215408,21.06467056,0.797644198,6.036753178,0.29558292,0.186351076,0.159314036,0.127172932,0.090117604,0.304350168,0.142771646,0.110522643,0.082499377,0.057414684,30.56360054,30.97287369,30.76096725,30.9693718,30.75121498,26.38502693,26.7889328,26.85437012,27.0206604,26.9489727,22.25708961,22.64798927,22.99697685,23.11024475,23.20408058,4.371511459,21.8754425,22.36321831,22.81308937,23.04672432,23.14732552,4.301794052,4.391189098,4.271990776,4.214323044,4.226258755,71.99376678,58.03939819,55.23128128,97.23803711,95.15331268,1299,914,1219,1804,1953.672607,27.02602959,27.36499596,27.97641945,27.33662605,25.90219498,24.85339546,23.97323036,24.11792946,24.71402168,25.79034424,26.53634071,26.94225693,1.17623198,4282.136719,5748.38916,6412.010254,6211.802734,7118.632813,35527.25781,40358.52734,45711.22266,51469.21094,57039.92969,1903.516357,2162.371094,2449.16333,2757.670898,3056.144775,9.911174774,8.699661255,8.911636353,11.67959499,11.66574383
KE202200000015,2022,15,6110.259766,6952.71582,7932.07666,9057.520508,10353.46289,16.54474068,13.08393097,12.88836193,22.88595963,22.59858322,31.62125015,31.73510361,31.82933998,31.51385307,31.93330383,8.415885925,8.429513931,7.87434864,7.97226572,7.648871422,2,21.94797516,0.258203417,0.245856255,0.212907135,0.224100515,0.214522049,0,0,0,0,0,67.7154007,7,0.053512573,0.041170206,0.183152914,0.488970697,0.595277846,0.703424335,26.84674263,27.18144035,27.44321251,27.29566002,27.57691574,13.3052454,61.67853165,32.01725769,0.673101783,9.698130608,0.23370029,0.150259107,0.120281518,0.095744096,0.067054123,0.208696082,0.102279797,0.07413929,0.056744888,0.039907441,30.59253502,31.00047684,30.78932381,30.99848175,30.77413177,26.35985374,26.76410675,26.82716942,26.99288177,26.92078972,22.17664909,22.57096291,22.91497421,23.02621651,23.12526131,10.47362518,22.07223511,22.6277771,23.05708313,23.07746506,23.22052574,4.304340363,4.393446445,4.27430582,4.218142509,4.225043297,71.21419525,57.48355103,55.08880234,96.53624725,95.47999573,1307.50061,940.814209,1185.872681,1776.685791,1974.483765,27.1462307,27.45326424,28.03884125,27.33837509,25.90736961,24.84718323,23.97222519,24.06034088,24.75061607,25.81163406,26.55572319,26.95679665,0.008413462,15581.8125,20898.81055,24222.29492,23572.54883,27016.37695,121910.6328,138488.9688,156856.5781,176614.9219,195730.6719,5900.397461,6702.778809,7591.759277,8548.050781,9473.241211,9.840017319,8.66129303,8.87783432,11.52371502,11.64811611
KE202200000016,2022,16,6110.259766,6952.71582,7932.07666,9057.520508,10353.46289,16.54474068,13.08393097,12.88836193,22.88595963,22.59858322,31.62125015,31.73510361,31.82933998,31.51385307,31.93330383,8.415885925,8.429513931,7.87434864,7.97226572,7.648871422,2,21.94797516,0.258203417,0.245856255,0.212907135,0.224100515,0.214522049,0,0,0,0,0,67.7154007,7,0.053512573,0.041170206,0.183152914,0.488970697,0.595277846,0.703424335,26.84674263,27.18144035,27.44321251,27.29566002,27.57691574,13.3052454,61.67853165,32.01725769,0.673101783,9.698130608,0.23370029,0.150259107,0.120281518,0.095744096,0.067054123,0.208696082,0.102279797,0.07413929,0.056744888,0.039907441,30.59253502,31.00047684,30.78932381,30.99848175,30.77413177,26.35985374,26.76410675,26.82716942,26.99288177,26.92078972,22.17664909,22.57096291,22.91497421,23.02621651,23.12526131,10.47362518,22.07223511,22.6277771,23.05708313,23.07746506,23.22052574,4.304340363,4.393446445,4.27430582,4.218142509,4.225043297,71.21419525,57.48355103,55.08880234,96.53624725,95.47999573,1307.50061,940.814209,1185.872681,1776.685791,1974.483765,27.1462307,27.45326424,28.03884125,27.33837509,25.90736961,24.84718323,23.97222519,24.06034088,24.75061607,25.81163406,26.55572319,26.95679665,0.008413462,15581.8125,20898.81055,24222.29492,23572.54883,27016.37695,121910.6328,138488.9688,156856.5781,176614.9219,195730.6719,5900.397461,6702.778809,7591.759277,8548.050781,9473.241211,9.840017319,8.66129303,8.87783432,11.52371502,11.64811611
KE202200000017,2022,17,6110.259766,6952.71582,7932.07666,9057.520508,10353.46289,16.54474068,13.08393097,12.88836193,22.88595963,22.59858322,31.62125015,31.73510361,31.82933998,31.51385307,31.93330383,8.415885925,8.429513931,7.87434864,7.97226572,7.648871422,2,21.94797516,0.258203417,0.245856255,0.212907135,0.224100515,0.214522049,0,0,0,0,0,67.7154007,7,0.053512573,0.041170206,0.183152914,0.488970697,0.595277846,0.703424335,26.84674263,27.18144035,27.44321251,27.29566002,27.57691574,13.3052454,61.67853165,32.01725769,0.673101783,9.698130608,0.23370029,0.150259107,0.120281518,0.095744096,0.067054123,0.208696082,0.102279797,0.07413929,0.056744888,0.039907441,30.59253502,31.00047684,30.78932381,30.99848175,30.77413177,26.35985374,26.76410675,26.82716942,26.99288177,26.92078972,22.17664909,22.57096291,22.91497421,23.02621651,23.12526131,10.47362518,22.07223511,22.6277771,23.05708313,23.07746506,23.22052574,4.304340363,4.393446445,4.27430582,4.218142509,4.225043297,71.21419525,57.48355103,55.08880234,96.53624725,95.47999573,1307.50061,940.814209,1185.872681,1776.685791,1974.483765,27.1462307,27.45326424,28.03884125,27.33837509,25.90736961,24.84718323,23.97222519,24.06034088,24.75061607,25.81163406,26.55572319,26.95679665,0.008413462,15581.8125,20898.81055,24222.29492,23572.54883,27016.37695,121910.6328,138488.9688,156856.5781,176614.9219,195730.6719,5900.397461,6702.778809,7591.759277,8548.050781,9473.241211,9.840017319,8.66129303,8.87783432,11.52371502,11.64811611
KE202200000018,2022,18,6110.259766,6952.71582,7932.07666,9057.520508,10353.46289,16.54474068,13.08393097,12.88836193,22.88595963,22.59858322,31.62125015,31.73510361,31.82933998,31.51385307,31.93330383,8.415885925,8.429513931,7.87434864,7.97226572,7.648871422,2,21.94797516,0.258203417,0.245856255,0.212907135,0.224100515,0.214522049,0,0,0,0,0,67.7154007,7,0.053512573,0.041170206,0.183152914,0.488970697,0.595277846,0.703424335,26.84674263,27.18144035,27.44321251,27.29566002,27.57691574,13.3052454,61.67853165,32.01725769,0.673101783,9.698130608,0.23370029,0.150259107,0.120281518,0.095744096,0.067054123,0.208696082,0.102279797,0.07413929,0.056744888,0.039907441,30.59253502,31.00047684,30.78932381,30.99848175,30.77413177,26.35985374,26.76410675,26.82716942,26.99288177,26.92078972,22.17664909,22.57096291,22.91497421,23.02621651,23.12526131,10.47362518,22.07223511,22.6277771,23.05708313,23.07746506,23.22052574,4.304340363,4.393446445,4.27430582,4.218142509,4.225043297,71.21419525,57.48355103,55.08880234,96.53624725,95.47999573,1307.50061,940.814209,1185.872681,1776.685791,1974.483765,27.1462307,27.45326424,28.03884125,27.33837509,25.90736961,24.84718323,23.97222519,24.06034088,24.75061607,25.81163406,26.55572319,26.95679665,0.008413462,15581.8125,20898.81055,24222.29492,23572.54883,27016.37695,121910.6328,138488.9688,156856.5781,176614.9219,195730.6719,5900.397461,6702.778809,7591.759277,8548.050781,9473.241211,9.840017319,8.66129303,8.87783432,11.52371502,11.64811611
KE202200000019,2022,19,989.6625366,1126.112915,1284.737305,1467.022705,1840.326172,16.50995827,13.03082561,12.80102825,22.84945297,22.34010696,30.37011337,30.71531296,30.97274208,30.81906319,30.76629066,8.357031822,8.374652863,7.814192772,7.910026073,7.592795372,2,29.12207031,0.319055676,0.289481252,0.282999158,0.303522378,0.315255165,0,0,0,0,0,49.00294876,8,0.017837524,0.041575894,0.178989142,0.490087032,0.591180742,0.700145304,26.02098465,26.5333519,26.85658073,26.90017319,26.91475677,58.84294128,232.4362793,27.84828377,1.285299778,8.945456505,0.279203832,0.169347554,0.146002561,0.122144669,0.084476657,0.27832672,0.122601278,0.097040311,0.077992178,0.053111028,30.55538177,30.96514702,30.75026131,30.95881081,30.73628426,26.35160637,26.75568581,26.81866264,26.98420143,26.91150284,22.19835091,22.59049606,22.93606758,23.04878616,23.14348984,1.895218015,21.67185593,22.35138893,22.74041557,22.9812851,23.06322479,4.301909924,4.393012047,4.271527767,4.215190887,4.2239151,71.0243454,57.2445755,54.6799469,96.31480408,94.36271667,1302.500244,908.9364624,1214.625122,1811.063721,1915.415405,26.9505825,27.31011963,27.96405029,27.32004356,25.87898636,24.84239578,23.95530319,24.10274315,24.69907188,25.77112198,26.53085327,26.94504547,4.048828125,7069.519531,8927.416992,9449.302734,8547.010742,9794.986328,66670.32813,75736.67188,85781.52344,96586.94531,107040.9375,3106.424805,3528.860352,3996.888428,4500.354004,4987.445801,9.928107262,8.729956627,8.948519707,11.70982647,11.71625805
KE202200000020,2022,20,6110.259766,6952.71582,7932.07666,9057.520508,10353.46289,16.54474068,13.08393097,12.88836193,22.88595963,22.59858322,31.62125015,31.73510361,31.82933998,31.51385307,31.93330383,8.415885925,8.429513931,7.87434864,7.97226572,7.648871422,2,21.94797516,0.258203417,0.245856255,0.212907135,0.224100515,0.214522049,0,0,0,0,0,67.7154007,7,0.053512573,0.041170206,0.183152914,0.488970697,0.595277846,0.703424335,26.84674263,27.18144035,27.44321251,27.29566002,27.57691574,13.3052454,61.67853165,32.01725769,0.673101783,9.698130608,0.23370029,0.150259107,0.120281518,0.095744096,0.067054123,0.208696082,0.102279797,0.07413929,0.056744888,0.039907441,30.59253502,31.00047684,30.78932381,30.99848175,30.77413177,26.35985374,26.76410675,26.82716942,26.99288177,26.92078972,22.17664909,22.57096291,22.91497421,23.02621651,23.12526131,10.47362518,22.07223511,22.6277771,23.05708313,23.07746506,23.22052574,4.304340363,4.393446445,4.27430582,4.218142509,4.225043297,71.21419525,57.48355103,55.08880234,96.53624725,95.47999573,1307.50061,940.814209,1185.872681,1776.685791,1974.483765,27.1462307,27.45326424,28.03884125,27.33837509,25.90736961,24.84718323,23.97222519,24.06034088,24.75061607,25.81163406,26.55572319,26.95679665,0.008413462,15581.8125,20898.81055,24222.29492,23572.54883,27016.37695,121910.6328,138488.9688,156856.5781,176614.9219,195730.6719,5900.397461,6702.778809,7591.759277,8548.050781,9473.241211,9.840017319,8.66129303,8.87783432,11.52371502,11.64811611
KE202200000021,2022,21,7022.544922,7990.783203,9116.366211,10409.84473,10123.0918,16.38076401,12.97391415,12.85590363,22.72690773,22.69853592,30.89912796,31.04583359,31.47847176,30.66454887,31.16770554,8.509288788,8.518403053,7.968619823,8.069314003,7.734635353,2,22.21555328,0.280451685,0.280641496,0.254791141,0.27071318,0.26981023,0,0,0,0,0,63.51244354,7,0.179998845,0.034654755,0.154827818,0.447534025,0.579088569,0.681133032,26.5198288,26.81720543,27.14158058,26.74861145,27.10095406,107.2067184,2764.102539,113.1422806,1.430069447,30.0932312,0.220179439,0.153601959,0.113944255,0.087964512,0.061306443,0.189360961,0.105615757,0.069050789,0.05111054,0.036043949,30.61822891,31.02426147,30.81328201,31.02400208,30.79288292,26.33919334,26.74309921,26.80390549,26.96927071,26.89665794,22.10894203,22.50585938,22.84466171,22.95468903,23.05824661,24.71722794,22.14052963,22.58857727,22.8046875,22.83267403,23.03420258,4.303646088,4.392578125,4.272916794,4.218489647,4.220703125,70.49700165,56.98893356,54.9322052,95.87322235,95.8037796,1293.789551,919.2874756,1164.874023,1743.456055,1868.175537,27.14682007,27.45822906,28.04114342,27.34052467,25.8710804,24.85701752,23.96107483,24.0456295,24.71547699,25.76812172,26.60975838,27.02438927,0.42911157,8999.216797,11480.60742,12914.72852,11620.12988,13513.78613,63634.53906,72288.05469,81875.51563,92188.91406,102166.8984,4281.797852,4864.069824,5509.18457,6203.145508,6874.537109,9.803072929,8.65007782,8.871636391,11.41940975,11.66315079
KE202200000022,2022,22,3045.215332,3465.076172,3953.16748,4514.063965,3868.456787,16.42902946,13.03863716,12.9471302,22.7774334,22.96526718,31.10784149,31.20451355,32.02570724,30.99158478,30.83987236,8.560156822,8.565393448,8.020731926,8.123509407,7.782725811,2,20.4650383,0.323184192,0.33374548,0.303987384,0.330192983,0.332695723,0,0,0,0,0,42.99396133,7,0.111895964,0.041886117,0.198667735,0.49744153,0.617625296,0.712314904,26.54152107,26.79625702,27.32876205,26.74781799,26.81720543,73.0975647,6534.638672,62.6459198,0.97765094,11.1234417,0.245192513,0.191261038,0.137144372,0.100156121,0.071892776,0.225822031,0.148549899,0.088771112,0.059984263,0.043512717,30.65376282,31.05768204,30.85014534,31.0618782,30.82864571,26.34969711,26.75342941,26.81438065,26.98003578,26.90797234,22.09360504,22.49228859,22.82941246,22.93836975,23.04592133,6.010644436,21.97520256,22.38799667,22.63181686,22.50405121,22.7945385,4.304456234,4.391449928,4.273842812,4.219705105,4.220269203,70.71804047,57.25852203,55.33399963,96.11405182,96.91960907,1285,917.3610229,1162.611084,1702.82666,1922.969727,27.18200684,27.4884243,28.04120445,27.34125519,25.86858368,24.87022781,23.97872925,24.03448868,24.71718216,25.76781654,26.62205505,27.05001831,1.208984375,8191.91748,10562.48047,12091.33398,11863.57324,13589.17383,66697.03906,75767.01563,85815.88281,96625.63281,107083.8203,3228.371338,3667.390137,4153.791016,4677.020508,5183.233887,9.732089043,8.59499073,8.814752579,11.25908566,11.61133957
KE202200000023,2022,23,3045.215332,3465.076172,3953.16748,4514.063965,3868.456787,16.42902946,13.03863716,12.9471302,22.7774334,22.96526718,31.10784149,31.20451355,32.02570724,30.99158478,30.83987236,8.560156822,8.565393448,8.020731926,8.123509407,7.782725811,2,20.4650383,0.323184192,0.33374548,0.303987384,0.330192983,0.332695723,0,0,0,0,0,42.99396133,7,0.111895964,0.041886117,0.198667735,0.49744153,0.617625296,0.712314904,26.54152107,26.79625702,27.32876205,26.74781799,26.81720543,73.0975647,6534.638672,62.6459198,0.97765094,11.1234417,0.245192513,0.191261038,0.137144372,0.100156121,0.071892776,0.225822031,0.148549899,0.088771112,0.059984263,0.043512717,30.65376282,31.05768204,30.85014534,31.0618782,30.82864571,26.34969711,26.75342941,26.81438065,26.98003578,26.90797234,22.09360504,22.49228859,22.82941246,22.93836975,23.04592133,6.010644436,21.97520256,22.38799667,22.63181686,22.50405121,22.7945385,4.304456234,4.391449928,4.273842812,4.219705105,4.220269203,70.71804047,57.25852203,55.33399963,96.11405182,96.91960907,1285,917.3610229,1162.611084,1702.82666,1922.969727,27.18200684,27.4884243,28.04120445,27.34125519,25.86858368,24.87022781,23.97872925,24.03448868,24.71718216,25.76781654,26.62205505,27.05001831,1.208984375,8191.91748,10562.48047,12091.33398,11863.57324,13589.17383,66697.03906,75767.01563,85815.88281,96625.63281,107083.8203,3228.371338,3667.390137,4153.791016,4677.020508,5183.233887,9.732089043,8.59499073,8.814752579,11.25908566,11.61133957
KE202200000024,2022,24,3045.215332,3465.076172,3953.16748,4514.063965,3868.456787,16.42902946,13.03863716,12.9471302,22.7774334,22.96526718,31.10784149,31.20451355,32.02570724,30.99158478,30.83987236,8.560156822,8.565393448,8.020731926,8.123509407,7.782725811,2,20.4650383,0.323184192,0.33374548,0.303987384,0.330192983,0.332695723,0,0,0,0,0,42.99396133,7,0.111895964,0.041886117,0.198667735,0.49744153,0.617625296,0.712314904,26.54152107,26.79625702,27.32876205,26.74781799,26.81720543,73.0975647,6534.638672,62.6459198,0.97765094,11.1234417,0.245192513,0.191261038,0.137144372,0.100156121,0.071892776,0.225822031,0.148549899,0.088771112,0.059984263,0.043512717,30.65376282,31.05768204,30.85014534,31.0618782,30.82864571,26.34969711,26.75342941,26.81438065,26.98003578,26.90797234,22.09360504,22.49228859,22.82941246,22.93836975,23.04592133,6.010644436,21.97520256,22.38799667,22.63181686,22.50405121,22.7945385,4.304456234,4.391449928,4.273842812,4.219705105,4.220269203,70.71804047,57.25852203,55.33399963,96.11405182,96.91960907,1285,917.3610229,1162.611084,1702.82666,1922.969727,27.18200684,27.4884243,28.04120445,27.34125519,25.86858368,24.87022781,23.97872925,24.03448868,24.71718216,25.76781654,26.62205505,27.05001831,1.208984375,8191.91748,10562.48047,12091.33398,11863.57324,13589.17383,66697.03906,75767.01563,85815.88281,96625.63281,107083.8203,3228.371338,3667.390137,4153.791016,4677.020508,5183.233887,9.732089043,8.59499073,8.814752579,11.25908566,11.61133957
KE202200000025,2022,25,3045.215332,3465.076172,3953.16748,4514.063965,3868.456787,16.42902946,13.03863716,12.9471302,22.7774334,22.96526718,31.10784149,31.20451355,32.02570724,30.99158478,30.83987236,8.560156822,8.565393448,8.020731926,8.123509407,7.782725811,2,20.4650383,0.323184192,0.33374548,0.303987384,0.330192983,0.332695723,0,0,0,0,0,42.99396133,7,0.111895964,0.041886117,0.198667735,0.49744153,0.617625296,0.712314904,26.54152107,26.79625702,27.32876205,26.74781799,26.81720543,73.0975647,6534.638672,62.6459198,0.97765094,11.1234417,0.245192513,0.191261038,0.137144372,0.100156121,0.071892776,0.225822031,0.148549899,0.088771112,0.059984263,0.043512717,30.65376282,31.05768204,30.85014534,31.0618782,30.82864571,26.34969711,26.75342941,26.81438065,26.98003578,26.90797234,22.09360504,22.49228859,22.82941246,22.93836975,23.04592133,6.010644436,21.97520256,22.38799667,22.63181686,22.50405121,22.7945385,4.304456234,4.391449928,4.273842812,4.219705105,4.220269203,70.71804047,57.25852203,55.33399963,96.11405182,96.91960907,1285,917.3610229,1162.611084,1702.82666,1922.969727,27.18200684,27.4884243,28.04120445,27.34125519,25.86858368,24.87022781,23.97872925,24.03448868,24.71718216,25.76781654,26.62205505,27.05001831,1.208984375,8191.91748,10562.48047,12091.33398,11863.57324,13589.17383,66697.03906,75767.01563,85815.88281,96625.63281,107083.8203,3228.371338,3667.390137,4153.791016,4677.020508,5183.233887,9.732089043,8.59499073,8.814752579,11.25908566,11.61133957
KE202200000026,2022,26,3045.215332,3465.076172,3953.16748,4514.063965,3868.456787,16.42902946,13.03863716,12.9471302,22.7774334,22.96526718,31.10784149,31.20451355,32.02570724,30.99158478,30.83987236,8.560156822,8.565393448,8.020731926,8.123509407,7.782725811,2,20.4650383,0.323184192,0.33374548,0.303987384,0.330192983,0.332695723,0,0,0,0,0,42.99396133,7,0.111895964,0.041886117,0.198667735,0.49744153,0.617625296,0.712314904,26.54152107,26.79625702,27.32876205,26.74781799,26.81720543,73.0975647,6534.638672,62.6459198,0.97765094,11.1234417,0.245192513,0.191261038,0.137144372,0.100156121,0.071892776,0.225822031,0.148549899,0.088771112,0.059984263,0.043512717,30.65376282,31.05768204,30.85014534,31.0618782,30.82864571,26.34969711,26.75342941,26.81438065,26.98003578,26.90797234,22.09360504,22.49228859,22.82941246,22.93836975,23.04592133,6.010644436,21.97520256,22.38799667,22.63181686,22.50405121,22.7945385,4.304456234,4.391449928,4.273842812,4.219705105,4.220269203,70.71804047,57.25852203,55.33399963,96.11405182,96.91960907,1285,917.3610229,1162.611084,1702.82666,1922.969727,27.18200684,27.4884243,28.04120445,27.34125519,25.86858368,24.87022781,23.97872925,24.03448868,24.71718216,25.76781654,26.62205505,27.05001831,1.208984375,8191.91748,10562.48047,12091.33398,11863.57324,13589.17383,66697.03906,75767.01563,85815.88281,96625.63281,107083.8203,3228.371338,3667.390137,4153.791016,4677.020508,5183.233887,9.732089043,8.59499073,8.814752579,11.25908566,11.61133957
